=== TABLE 1: Code Categories by First Digit ===
Primer dígito | Agrupación Tipo o serie a la cual pertenece el mensaje.
0 | Avisos
1 | Inicio del proceso
2 | Aceptaciones
3 | Intercambios de información
4 | Rehúses
5 | Bajas
6 | Interlocución
7 | Arbitraje / Información Penalizaciones
8 | Documentos en el formato original enviado
9 | Compensación

=== TABLE 0: Full Sequence Table (46 rows) ===
R0: Versión | Fecha | Modificaciones sobre versión anterior
270 | Subcomisión acepta parte | CSCH/EA CSCH/ CCS | APRIV ACESI | 10 | 682 resolución firme acepta parte | 181(F) | Envía factura | CH  EA CHCCS | 
 | CSCH/EA CSCH/ CCS | APUB  SAS EMER NAVVAL EMERSAS | SC |  | 202 | Acepta continuación tratamiento | EACH CCSCH | 2010T 2010U | 
 | CSCH/EA CSCH/ CCS | 2010T 2010U |  | 302 | Comunica cambio diagnóstico | CH EA CHCCS | 2010T 2010U | 
 | 303 | Acepta cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 304 | Rechaza cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 305 | Solicita aclaraciones de cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 306 | Envía aclaraciones cambio diagnóstico | CHEA CHCCS | 2010T 2010U | 
 | 311 | Solicita informe médico de evolución | EACH CCSCH | 2010T 2010U | 
 | 315 | Solicito autorización de pruebas diagnósticas | CHEA CHCCS | 2010T 2010U | 
 | 316 | Autorizo pruebas diagnósticas | EACH CCSCH | 2010T 2010U | 
 | 317 | Rechazo pruebas diagnósticas | EACH CCSCH | 2010T 2010U | 
 | 319 | Acepto Infiltraciones-bloqueos facetarios, nerviosos | EACH CCSCH | 2010U | 
 | 320 | Rechazo Infiltraciones-bloqueos facetarios | EACH CCSCH | 2010U | 
 | 321 | Acepto ondas de choque radiales | EACH CCSCH | 2010U | 
 | 322 | Rechazo ondas de choque radiales | EACH CCSCH | 2010U | 
 | 323 | Acepto ondas de choque focales | EACH CCSCH | 2010U | 
 | 324 | Rechazo ondas de choque focales | EACH CCSCH | 2010U | 
 | 328 | Envío datos informe alta | CHEA CHCCS | APUB | 
 | 828 | Envío informe de alta | CHEA CHCCS | APUB | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 370 | Solicita autorización de inicio de tratamiento rehabilitador fuera del término municipal | CHEA CHCCS | 2010T | 
 | 500 | Baja del expediente | CH  EA CH CCS | 
 | 501 | Baja expediente con pago | CH  EA CH CCS | 
 | 504 | Baja Expediente no convenio. | CHEA CHCCS | 2010U | 
 | 823 | Solicito autorización Infiltraciones-bloqueos facetarios, nerviosos | CHEA CHCCS | 2010U | 
 | 824 | Solicito autorización ondas de choque radiales | CHEA CHCCS | 2010U | 
 | 825 | Solicito autorización ondas de choque focales | CHEA CHCCS | 2010U | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 806 | Informe de cambio de diagnóstico | CHEA CHCCS | 2010T 2010U | 
 | 811 | Informe de evolución | CHEA CHCCS | 2010T 2010U | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 


=== TABLE 27 (55 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | mensaje acción | Respuesta | Origen Destino | Convenio | 
271 | Acepta parte | EA CH CCSCH | TODOS |  | 181(F) | Envía factura | CH  EA CHCCS | TODOS | 
 | 302 | Comunica cambio diagnóstico | CH EA CHCCS | 2010T 2010U | 
 | 303 | Acepta cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 304 | Rechaza cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 305 | Solicita aclaraciones de cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 306 | Envía aclaraciones cambio diagnóstico | CHEA CHCCS | 2010T 2010U | 
 | 311 | Solicita informe médico de evolución | EACH CCSCH | 2010T 2010U | 
 | 315 | Solicito autorización de pruebas diagnósticas | CHEA CHCCS | 2010T 2010U | 
 | 316 | Autorizo pruebas diagnósticas | EACH CCSCH | 2010T 2010U | 
 | 317 | Rechazo pruebas diagnósticas | EACH CCSCH | 2010T 2010U | 
 | 319 | Acepto Infiltraciones-bloqueos facetarios, nerviosos | EACH CCSCH | 2010U | 
 | 320 | Rechazo Infiltraciones-bloqueos facetarios | EACH CCSCH | 2010U | 
 | 321 | Acepto ondas de choque radiales | EACH CCSCH | 2010U | 
 | 322 | Rechazo ondas de choque radiales | EACH CCSCH | 2010U | 
 | 323 | Acepto ondas de choque focales | EACH CCSCH | 2010U | 
 | 324 | Rechazo ondas de choque focales | EACH CCSCH | 2010U | 
 | 328 | Envío datos informe alta | CHEA CHCCS | APUB | 
 | 828 | Envío informe de alta | CHEA CHCCS | APUB | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 361 | Solicita módulo reducido | EA CH CCSCH | NAVVAL | 90(*) | 
 | 370 | Solicita autorización de inicio de tratamiento rehabilitador fuera del término municipal | CHEA CHCCS | 2010T | 
 | 472 | Parte de asistencia no cumplimentado correctamente | EA->CH CCS CH | 
 | 473 (a) | No acuerdo contenido PA | EA->CH CCS CH | APRIV_2013 APRIV_2014 DC | 
 | 474 | Rechaza el parte por no asegurar al vehículo | EA->CH CCS CH | 
 | 475 (b) | No corresponde el pago (estipulación de Convenio) | EA->CH CCS CH | 
 | 475+841 | No corresponde el pago (estipulación de Convenio) (+ Justificante) | EA->CH CCS CH | 2010T 2010U | 
 | 476 | Rechaza parte, no corresponde pago entidad no adherida | EA->CH CCS CH | 
 | 492 (b) | No se trata de un hecho de la circulación | EA->CH CCS CH | 
 | 495 (a) | Existencia probada de fraude. | EA->CH CCS CH | APRIV_2013 APRIV_2014 | 
 | 495 + 841 (b) | Existencia probada de fraude (+ Justificante) | EA->CH CCS CH | 2010T 2010U | 
 | 496 (a) | Falta de relación causal, criterio cronológico. | EA->CH CCS CH | APRIV_2013 APRIV_2014 | 
 | 496 (b) | Falta de relación causal, criterio cronológico | EA->CH CCS CH | 2010T 2010U | 
 | 497 (a) | Falta de relación causal, criterio de intensidad. | EA->CH CCS CH | APRIV_2013 APRIV_2014 | 
 | 497 + 841 (b) | Falta de relación causal, criterio de intensidad (+ Justificante) | EA->CH CCS CH | 2010T 2010U | 
 | 498 (a) | Falta de relación causal, criterio topográfico. | EA->CH CCS CH | APRIV_2013 APRIV_2014 | 
 | 498 + 841 (b) | Falta de relación causal, criterio topográfico (+ Justificante) | EA->CH CCS CH | 2010T 2010U | 
 | 499 (a) | Falta de relación causal, criterio de exclusión. | EA->CH CCS CH | APRIV_2013 APRIV_2014 | 
 | 499 + 841 (b) | Falta de relación causal, criterio de exclusión (+ Justificante) | EA->CH CCS CH | 2010T 2010U | 
 | 500 | Baja del expediente | CH  EA CH CCS | TODOS | 
 | 501 | Baja con pago | CH  EA CH CCS | APUB  APRIV  SAS ACESI DC 2010T 2010U | 
 | 504 | Baja expediente no convenio | CH  EA CH CCS | 2010U | 
 | 801 (*) | Solicitud de autorización para calificación de lesionado alta especialización | CH  EA CH CCS | 201DC | 
 | 823 | Solicito autorización Infiltraciones-bloqueos facetarios, nerviosos | CH  EA CH CCS | 2010U | 
 | 824 | Solicito autorización ondas de choque radiales | CH  EA CH CCS | 2010U | 
 | 825 | Solicito autorización ondas de choque focales | CH  EA CH CCS | 2010U | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 387 | Comunica límite conductor | EA->CH | ACESI | 
 | 806 | Informe de cambio de diagnóstico | CHEA CHCCS | 2010T 2010U | 
 | 811 | Informe de evolución | CHEA CHCCS | 2010T 2010U | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
 | 885 | Envía informe de alta | CHEA CHCCS | APRIV_2010 APRIV_2013 APRIV_2014 2010T | 
(a). Convenio Asistencia Privada: En los casos en los que haya sido aceptado el parte de asistencia 

=== TABLE 28 (25 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | mensaje acción | Respuesta | Origen Destino | Convenio | 
272 | Comisión acepta parte | EA CS CCSCS | APUB APRIV SAS ACESI 2010T |  | 181(F) | Envía factura | CH  EA CHCCS | APUB APRIV SAS ACESI 2010T | 
 | 302 | Comunica cambio diagnóstico | CH EA CHCCS | 2010T | 
 | 303 | Acepta cambio de diagnóstico | EACH CCSCH | 2010T | 
 | 304 | Rechaza cambio de diagnóstico | EACH CCSCH | 2010T | 
 | 305 | Solicita aclaraciones de cambio de diagnóstico | EACH CCSCH | 2010T | 
 | 306 | Envía aclaraciones cambio diagnóstico | CHEA CHCCS | 2010T | 
 | 311 | Solicita informe médico de evolución | EACH CCSCH | 2010T | 
 | 315 | Solicito autorización de pruebas diagnósticas | CHEA CHCCS | 2010T | 
 | 316 | Autorizo pruebas diagnósticas | EACH CCSCH | 2010T | 
 | 317 | Rechazo pruebas diagnósticas | EACH CCSCH | 2010T | 
 | 328 | Envío datos informe alta | CHEA CHCCS | APUB | 
 | 828 | Envío informe de alta | CHEA CHCCS | APUB | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 361 | Solicita módulo reducido | EA CH CCSCH | NAVVAL | 
 | 370 | Solicita autorización de inicio de tratamiento rehabilitador fuera del término municipal | CHEA CHCCS | 2010T | 
 | 500 | Baja del expediente | CH  EA CH CCS | 
 | 501 | Baja con pago | CH  EA CH CCS | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 387 | Comunica límite conductor | EA->CH | ACESI | 
 | 806 | Informe de cambio de diagnóstico | CHEA CHCCS | 2010T | 
 | 811 | Informe de evolución | CHEA CHCCS | 2010T | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 

=== TABLE 29 (3 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | mensaje acción | Respuesta | Origen Destino | Convenio | 
275 | Subcomisión acepta parte tras recurso | CSCH/EA CSCH/ CCS | APRIV | 0 | 682 resolución firme acepta parte | 


=== TABLE 30 (10 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Mensaje acción | Respuesta | Origen Destino | Convenio | 
280(F) | Subcomisión acepta factura | CSCH/EA CSCH/ CCS | APRIV ACESI | 10 | 684(F) Resolución firme acepta factura | 47(F) | Envío datos liquidación | CHCCS | SAS_CCS EMERSAS_CCS | 
 | CSCH/EA | APUB_ENT  EMER_ENT SAS_ENT NAVVAL_ENT EMERSAS_ENT | 30 | 281(F) Acepta factura | 281(F) | Acepta factura | EACH CCSCH | 
 | CSCH/ CCS | APUB_CCS  EMER_CCS NAVVAL_CCS | 30 | 676(F)  CCS Pago pendiente | 381(F) | Notifica abono total | CCSCH | 
 | CSCH/EA CSCH/ CCS | 2010T 2010U | 30 | 281 (F) Acepta factura. | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 


=== TABLE 31 (17 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | mensaje acción | Respuesta | Origen Destino | Convenio | 
281(F) | Acepta factura | EA->CH | APUB_ENT APRIV_ENT ACESI_ENT DC 2010T 2010U | 1 | 381(F) Notifica abono total | 47(F) | Envío datos liquidación | CH  EA CH -> CCS | SAS EMERSAS | 
 | CCSCH | APUB_CCS APRIV_CCS ACESI_CCS EMER_CCS NAVVAL_CCS DC 2010T 2010U | 30 | 676(F)  CCS Pago pendiente | 181(F) | Envia factura | CH  EA CHCCS | APUB APRIV  ACESI SAS | 
 | 381(F) | Notifica abono total | EACH CCSCH | 
 | 381(F) (*) | Notifica abono total | CS -> CH | EMER_ENT  NAVVAL_ENT DC | 
 | 676 | CCS Pago pendiente | CS -> CH | 2010T | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 387 | Comunica límite conductor | EA->CH | ACESI | 
 | 383 (****) | Diálogo adicional aplicación módulo | EACH CCSCH | NAVVAL | 
 | 384 (****) | Diálogo adicional aplicación módulo | CH  EA CH->CCS | NAVVAL | 
 | 861 (****) | Justifica aplicar módulo reducido | EACH CCSCH | NAVVAL | 
 | 864 (****) | Centro sanitario justifica diálogo aplicación módulo reducido | CH  EA CH->CCS | NAVVAL | 
(*) Enviado por el Centro de Servicios en la liquidación automática de la factura. (**) Si no existe

=== TABLE 32 (5 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común |  | Respuesta | Origen Destino | Convenio | Caducidad respuesta | mensaje acción
284(F) | Comisión acepta factura | EA->CH | APUB_ENT  APRIV_ENT SAS_ENT ACESI_ENT 2010T | 30 | 281(F) Acepta factura | 47(F) | Envío datos liquidación | CH  CCS | SAS_CCS | 
 | CCSCH | APUB_CCS APRIV_CCS  ACESI_ENT | 30 | 676(F)  CCS Pago pendiente | 281(F) | Acepta factura | EACH | APUB_ENT  APRIV_ENT SAS_ENT ACESI_ENT 2010T | 
 | 381(F) | Notifica abono total | CCSCH | APUB_CCS  APRIV_CCS ACESI_CCS | 


=== TABLE 33 (4 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Mensaje acción | Respuesta | Origen Destino | Convenio | 
285(F) | Comisión acepta pago | CSCH/EA | APUB_ENT  APRIV_ENT ACESI_ENT | SC |  | 381(F) (*) | Notifica abono total | EACH | APUB_ENT  APRIV_ENT ACESI_ENT | 
 | CSCH/ CCS | APUB_CCS  APRIV_CCS  ACESI_CCS | 30 | 676(F)  CCS Pago pendiente | 381(F) | Notifica abono total | CCSCH | APUB_CCS  APRIV_CCS  ACESI_CCS | 
(*) Enviada por el Centro de Servicios en la liquidación automática de la factura.

=== TABLE 34 (9 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Mensaje acción | Respuesta | Origen Destino | Convenio | 
287(F) | Subcomisión acepta pago total | CSCH/ CCS | APUB_CCS | 30 | 676(F)  CCS Pago pendiente | 381(F) (*) | Notifica abono total | EACH | APUB_ENT | 
 | 381(F) | Notifica abono total | CCSCH | APUB_CCS | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
(*) Enviada por el Centro de Servicios en la liquidación automática de la factura.

=== TABLE 35 (3 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | mensaje acción | Respuesta | Origen Destino | Convenio | 
288(F) | Subcomisión acepta factura tras recurso | CSCH/EA CSCH/ CCS | APRIV | 0 | 684(F) Resolución firme acepta factura | 


=== TABLE 36 (43 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Mensaje acción | Respuesta | Origen Destino | Convenio | 
301 | Comunica continuación tratamiento | CSCH/EA CSCH/ CCS | 2010T 2010U | 18 | 202 Acepta continuación de tratamiento | 181  (*) | Envío factura | CH  EA CHCCS | 2010T 2010U | 
 | 202 | Acepta continuación tratamiento | EACH CCSCH | 2010T 2010U | 
 | 302 | Comunica cambio diagnóstico | CH EA CHCCS | 2010T 2010U | 
 | 303 | Acepta cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 304 | Rechaza cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 305 | Solicita aclaraciones de cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 306 | Envía aclaraciones cambio diagnóstico | CHEA CHCCS | 2010T 2010U | 
 | 311 | Solicita informe médico de evolución | EACH CCSCH | 2010T 2010U | 
 | 315 | Solicito autorización de pruebas diagnósticas | CHEA CHCCS | 2010T 2010U | 
 | 316 | Autorizo pruebas diagnósticas | EACH CCSCH | 2010T 2010U | 
 | 317 | Rechazo pruebas diagnósticas | EACH CCSCH | 2010T 2010U | 
 | 319 | Acepto Infiltraciones-bloqueos facetarios, nerviosos | EACH CCSCH | 2010U | 
 | 320 | Rechazo Infiltraciones-bloqueos facetarios | EACH CCSCH | 2010U | 
 | 321 | Acepto ondas de choque radiales | EACH CCSCH | 2010U | 
 | 322 | Rechazo ondas de choque radiales | EACH CCSCH | 2010U | 
 | 323 | Acepto ondas de choque focales | EACH CCSCH | 2010U | 
 | 324 | Rechazo ondas de choque focales | EACH CCSCH | 2010U | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 361 | Solicita módulo reducido | EA CH CCSCH | NAVVAL | 
 | 370 | Solicita autorización de inicio de tratamiento rehabilitador fuera del término municipal | CHEA CHCCS | 2010T | 
 | 474 | Rechaza el parte por no asegurar al vehículo | EACH | 2010T 2010U | 
 | 475+ 841 | No corresponde el pago (estipulación de Convenio) (+ Justificante) | EACH CCSCH | 2010T 2010U | 
 | 492+ 841 | No se trata de un hecho de la circulación (+ Justificante) | EACH CCSCH | 2010T 2010U | 
 | 495+ 841 | Existencia probada de fraude (+ Justificante) | EACH CCSCH | 2010T 2010U | 
 | 496 | Falta de relación causal, criterio cronológico | EACH CCSCH | 2010T 2010U | 
 | 497+ 841 | Falta de relación causal, criterio de intensidad (+ Justificante) | EACH CCSCH | 2010T 2010U | 
 | 498 + 841 | Falta de relación causal, criterio topográfico (+ Justificante) | EACH CCSCH | 2010T 2010U | 
 | 499 + 841 | Falta de relación causal, criterio de exclusión (+ Justificante) | EACH CCSCH | 2010T 2010U | 
 | 500 | Abandona gestión de expediente | CHEA CHCCS | 2010T 2010U | 
 | 504 | Baja expediente no convenio | CHEA CHCCS | 2010U | 
 | 823 | Solicito autorización Infiltraciones-bloqueos facetarios, nerviosos | CHEA CHCCS | 2010U | 
 | 824 | Solicito autorización ondas de choque radiales | CHEA CHCCS | 2010U | 
 | 825 | Solicito autorización ondas de choque focales | CHEA CHCCS | 2010U | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 806 | Informe de cambio de diagnóstico | CHEA CHCCS | 2010T 2010U | 
 | 811 | Informe de evolución | CHEA CHCCS | 2010T 2010U | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
 | 885 | Envía informe de alta | CHEA CHCCS | 
*Se permite el envío del 181 para facturación de la prestación de urgencias.

=== TABLE 37 (29 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Mensajes acción | Respuesta | Origen Destino | Convenio | 
302 | Comunica cambio de diagnóstico | CHEA CHCCS | 2010T 2010U | 18 | 303 Acepta cambio de diagnostico | 181 | Envío factura | CHEA CHCCS | 2010T 2010U | 
 | 302 | Comunica cambio de diagnóstico. | CHEA CHCCS | 2010T 2010U | 
 | 303 | Acepta cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 304 | Rechaza cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 305 | Solicita aclaraciones de cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 306 | Envía aclaraciones cambio diagnóstico | CHEA CHCCS | 2010T 2010U | 
 | 311 | Solicita informe médico de evolución | EACH CCSCH | 2010T 2010U | 
 | 315 | Solicito autorización de pruebas diagnósticas | CHEA CHCCS | 2010T 2010U | 
 | 316 | Autorizo pruebas diagnósticas | EACH CCSCH | 2010T 2010U | 
 | 317 | Rechazo pruebas diagnósticas | EACH CCSCH | 2010T 2010U | 
 | 319 | Acepto Infiltraciones-bloqueos facetarios, nerviosos | EACH CCSCH | 2010U | 
 | 320 | Rechazo Infiltraciones-bloqueos facetarios | EACH CCSCH | 2010U | 
 | 321 | Acepto ondas de choque radiales | EACH CCSCH | 2010U | 
 | 322 | Rechazo ondas de choque radiales | EACH CCSCH | 2010U | 
 | 323 | Acepto ondas de choque focales | EACH CCSCH | 2010U | 
 | 324 | Rechazo ondas de choque focales | EACH CCSCH | 2010U | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 361 | Solicita módulo reducido | EA CH CCSCH | NAVVAL | 
 | 370 | Solicita autorización de inicio de tratamiento rehabilitador fuera del término municipal | CHEA CHCCS | 2010T 2010U | 
 | 500 | Abandona gestión de expediente | CHEA CHCCS | 2010T 2010U | 
 | 504 | Baja expediente no convenio | CHEA CHCCS | 2010U | 
 | 823 | Solicito autorización Infiltraciones-bloqueos facetarios, nerviosos | CHEA CHCCS | 2010U | 
 | 824 | Solicito autorización ondas de choque radiales | CHEA CHCCS | 2010U | 
 | 825 | Solicito autorización ondas de choque focales | CHEA CHCCS | 2010U | 
 | 806 | Informe cambio diagnóstico | CHEA CHCCS | 2010T 2010U | 
 | 811 | Informe de evolución | CHEA CHCCS | 2010T 2010U | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 


=== TABLE 38 (40 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Mensaje acción | Respuesta | Origen Destino | Convenio | 
303 | Acepta cambio de diagnóstico | EA CH CCSCH | 2010T 2010U |  | 181(F) | Envía factura | CH  EA CHCCS | TODOS | 
 | 202(*) | Acepta continuación tratamiento. | EA  CH CCSCH | 2010T 2010U | 
 | 302 | Comunica cambio diagnóstico | CH EA CHCCS | 2010T 2010U | 
 | 303 | Acepta cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 304 | Rechaza cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 305 | Solicita aclaraciones de cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 306 | Envía aclaraciones cambio diagnóstico | CHEA CHCCS | 2010T 2010U | 
 | 311 | Solicita informe médico de evolución | EACH CCSCH | 2010T 2010U | 
 | 315 | Solicito autorización de pruebas diagnósticas | CHEA CHCCS | 2010T 2010U | 
 | 316 | Autorizo pruebas diagnósticas | EACH CCSCH | 2010T 2010U | 
 | 317 | Rechazo pruebas diagnósticas | EACH CCSCH | 2010T 2010U | 
 | 319 | Acepto Infiltraciones-bloqueos facetarios, nerviosos | EACH CCSCH | 2010U | 
 | 320 | Rechazo Infiltraciones-bloqueos facetarios | EACH CCSCH | 2010U | 
 | 321 | Acepto ondas de choque radiales | EACH CCSCH | 2010U | 
 | 322 | Rechazo ondas de choque radiales | EACH CCSCH | 2010U | 
 | 323 | Acepto ondas de choque focales | EACH CCSCH | 2010U | 
 | 324 | Rechazo ondas de choque focales | EACH CCSCH | 2010U | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 361 | Solicita módulo reducido | EA CH CCSCH | NAVVAL | 
 | 370 | Solicita autorización de inicio de tratamiento rehabilitador fuera del término municipal | CHEA CHCCS | 2010T | 
 | 495 + 841 | Existencia probada de fraude (+ Justificante) | EA->CH CCS CH | 2010T 2010U | 
 | 496 | Falta de relación causal, criterio cronológico | EA->CH CCS CH | 2010T 2010U | 
 | 497 + 841 | Falta de relación causal, criterio de intensidad (+ Justificante) | EA->CH CCS CH | 2010T 2010U | 
 | 498 + 841 | Falta de relación causal, criterio topográfico (+ Justificante) | EA->CH CCS CH | 2010T 2010U | 
 | 499 + 841 | Falta de relación causal, criterio de exclusión (+ Justificante) | EA->CH CCS CH | 2010T 2010U | 
 | 500 | Baja del expediente | CH  EA CH CCS | TODOS | 
 | 501 | Baja con pago | CH  EA CH CCS | TODOS | 
 | 504 | Baja expediente no convenio | CHEA CHCCS | 2010U | 
 | 823 | Solicito autorización Infiltraciones-bloqueos facetarios, nerviosos | CHEA CHCCS | 2010U | 
 | 824 | Solicito autorización ondas de choque radiales | CHEA CHCCS | 2010U | 
 | 825 | Solicito autorización ondas de choque focales | CHEA CHCCS | 2010U | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 806 | Informe cambio diagnóstico | CHEA CHCCS | 2010T 2010U | 
 | 811 | Informe de evolución | CHEA CHCCS | 2010T 2010U | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
 | 885 | Envía informe de alta | CHEA CHCCS | 
(*) Si existe un 301 previo.

=== TABLE 39 (41 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | mensaje acción | Respuesta | Origen Destino | Convenio | 
304 | Rechaza cambio de diagnóstico | EA CH CCSCH | 2010T 2010U |  | 181(F) | Envía factura | CH  EA CHCCS | TODOS | 
 | 202(*) | Acepta continuación tratamiento. | EA  CH CCSCH | 2010T 2010U | 
 | 302 | Comunica cambio diagnóstico | CH EA CHCCS | 2010T 2010U | 
 | 303 | Acepta cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 305 | Solicita aclaraciones de cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 306 | Envía aclaraciones cambio diagnóstico | CHEA CHCCS | 2010T 2010U | 
 | 311 | Solicita informe médico de evolución | EACH CCSCH | 2010T 2010U | 
 | 315 | Solicito autorización de pruebas diagnósticas | CHEA CHCCS | 2010T 2010U | 
 | 316 | Autorizo pruebas diagnósticas | EACH CCSCH | 2010T 2010U | 
 | 317 | Rechazo pruebas diagnósticas | EACH CCSCH | 2010T 2010U | 
 | 319 | Acepto Infiltraciones-bloqueos facetarios, nerviosos | EACH CCSCH | 2010U | 
 | 320 | Rechazo Infiltraciones-bloqueos facetarios | EACH CCSCH | 2010U | 
 | 321 | Acepto ondas de choque radiales | EACH CCSCH | 2010U | 
 | 322 | Rechazo ondas de choque radiales | EACH CCSCH | 2010U | 
 | 323 | Acepto ondas de choque focales | EACH CCSCH | 2010U | 
 | 324 | Rechazo ondas de choque focales | EACH CCSCH | 2010U | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 361 | Solicita módulo reducido | EA CH CCSCH | NAVVAL | 
 | 370 | Solicita autorización de inicio de tratamiento rehabilitador fuera del término municipal | CHEA CHCCS | 2010T | 
 | 495 + 841 | Existencia probada de fraude (+ Justificante) | EA->CH CCS CH | 2010T 2010U | 
 | 496 | Falta de relación causal, criterio cronológico | EA->CH CCS CH | 2010T 2010U | 
 | 497 + 841 | Falta de relación causal, criterio de intensidad (+ Justificante) | EA->CH CCS CH | 2010T 2010U | 
 | 498 + 841 | Falta de relación causal, criterio topográfico (+ Justificante) | EA->CH CCS CH | 2010T 2010U | 
 | 499 + 841 | Falta de relación causal, criterio de exclusión (+ Justificante) | EA->CH CCS CH | 2010T 2010U | 
 | 500 | Baja del expediente | CH  EA CH CCS | TODOS | 
 | 501 | Baja con pago | CH  EA CH CCS | TODOS | 
 | 504 | Baja expediente no convenio | CHEA CHCCS | 2010U | 
 | 655 | Alegaciones Subcomision cambio de diagnóstico | CHEA CHCCS | 2010U | 
 | 823 | Solicito autorización Infiltraciones-bloqueos facetarios, nerviosos | CHEA CHCCS | 2010U | 
 | 824 | Solicito autorización ondas de choque radiales | CHEA CHCCS | 2010U | 
